,Unnamed: 0_x,SCAPN,SCSitus_NumNam_x,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39,Unnamed: 0_y,SID,SCSitus_NumNam_y,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Price,Concession_value,NOI
1024,1635,NC Alamance 113190,NC Alamance2978 Ethan Pointe Dr,P9778,3,Burlington,NC,27215,Alamance,,N,23.894000000000002,279,0.06,0.0394,1130.0,0.027000000000000003,2.0180000000000002,,"Business Center, Fitness Center, Picnic Area, Property Manager on Site, Tennis Court, Furnished Units Available, Grill, Elevator",2007.0,,2015-05-18 00:00:00.000000000,30225000,29.94,,Wood Frame,,,,,,58.0,1.07,785.0,0.006,0.035,189.0,0.96,1174.0,0.035,0.042,32.0,0.84,1495.0,0.006,0.031,,,,,,39.4,40.0,461.0,40.6,477.0,12751.0,S12752,NC Alamance 2978 Ethan Pointe Dr,12.0,,0.06,1792050.0,21797839.0,2014.0,0.45035078,3.0,64.48,1264961.92,1970-01-01 00:00:00.000042142,30225000.0,30225000.0,816075.0000000001,1826922.236102436
1025,1637,NC Buncombe 9626-67-1364-00000,NC Buncombe105 Exchange Cir,P9780,4,Asheville,NC,28806,Buncombe,,N,5.36,310,0.0557,0.0516,1004.0,0.006,,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Playground, Tanning Salon, Car Wash Area, Gameroom, Grill, Pet Play Area, Storage Space, Car Charging Station, Elevator",2017.0,,2018-10-25 00:00:00.000000000,56600000,8.81,,,,,,,,134.0,1.41,783.0,0.006,0.052000000000000005,144.0,1.11,1145.0,0.006,0.049,32.0,1.17,1354.0,0.006,0.063,,,,,,40.0,41.5,242.0,42.1,250.0,12570.0,S12571,NC Buncombe 105 Exchange Cir,2.0,,0.0557,2147500.0,21963200.0,2017.0,1.30599492,4.0,185.62,10559701.49,1970-01-01 00:00:00.000043398,56600000.0,56600000.0,339600.0,3217967.070856179
1026,1638,NC Pitt 47544,NC Pitt1920 Exchange Dr,P9781,4,Greenville,NC,27858,Pitt,,N,22.5598,288,0.061366151685393194,0.191,1187.0,0.01,,,"Clubhouse, Fitness Center, Playground, Gated, Tanning Salon, Basketball Court, Breakfast/Coffee Concierge, Furnished Units Available, Gameroom, Grill, Volleyball Court, Wi-Fi",2005.0,,2016-02-16 00:00:00.000000000,42000000,8.53,,,,,,,,,,,,,108.0,1.47,884.0,0.0,0.19399999999999998,48.0,1.59,1168.0,0.022000000000000002,0.188,132.0,1.41,1441.0,0.022000000000000002,0.18899999999999997,33.2,34.4,2313.0,35.0,2544.0,12653.0,S12654,NC Pitt 1920 Exchange Dr,14.0,,,1575750.0,22324886.0,2015.0,0.5069268060000001,3.0,84.31,1861718.63,1970-01-01 00:00:00.000042416,42000000.0,42000000.0,420000.0,3098213.1532461327
1027,1639,NC Durham 154433,NC Durham1101 Exchange Pl,P9782,4,Durham,NC,27713,Durham,,N,46.742,278,0.0582,0.0647,1110.0,0.0,2.032,,"Business Center, Clubhouse, Courtyard, Fitness Center, Property Manager on Site, Grill, Guest Apartment, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck",2001.0,,2013-05-23 00:00:00.000000000,31600000,10.24,,Wood Frame,,,,,,110.0,1.43,781.0,0.0,0.064,144.0,1.07,1278.0,0.0,0.063,24.0,1.07,1524.0,0.0,0.083,,,,,,33.1,35.0,3262.0,36.0,2783.0,12739.0,S12740,NC Durham 1101 Exchange Pl,18.0,,0.0582,2800000.0,22185110.0,2012.0,0.224123205,3.0,69.25,676051.52,1970-01-01 00:00:00.000041417,31600000.0,31600000.0,0.0,1792109.4835881535
1028,1642,NC Wayne 3529062080,NC Wayne105 Fallin Blvd,P9785,4,Goldsboro,NC,27534,Wayne,,N,14.97,264,0.061366151685393194,0.1023,1150.0,0.0,2.004,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Property Manager on Site, Energy Star Labeled, Grill, Package Service, Volleyball Court, Storage Space, Maintenance on site, Sundeck",2005.0,,2018-04-23 00:00:00.000000000,,,,Wood Frame,,,,,,66.0,1.03,850.0,0.0,0.106,132.0,0.91,1150.0,0.0,0.099,66.0,0.8,1450.0,0.0,0.106,,,,,,36.8,40.4,506.0,41.3,383.0,12504.0,S12505,NC Wayne 105 Fallin Blvd,14.0,,,598800.0,18330970.0,2017.0,0.599132332,3.0,,,1970-01-01 00:00:00.000043213,,18330970.0,0.0,1212158.8881933596
1029,1643,NC Wake 0732.07-69-6163-000,NC Wake201 Fantail Ln,P9786,3,Apex,NC,27523,Wake,,N,,254,0.061366151685393194,0.0709,1170.0,0.008,1.949,,"Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Grill, Planned Social Activities",1996.0,,2013-12-13 00:00:00.000000000,,14.8,,Wood Frame,,,,,,31.0,1.13,794.0,0.008,0.065,192.0,1.09,1143.0,0.008,0.073,31.0,0.99,1705.0,0.008,0.065,,,,,,31.8,35.5,1246.0,37.2,1598.0,12442.0,S12443,NC Wake 201 Fantail Ln,23.0,,,492000.0,3864128.0,2012.0,,2.0,,,1970-01-01 00:00:00.000041621,,3864128.0,30913.024,224767.55103906983
1030,1646,NC Forsyth 6886-28-5742,NC Forsyth120 Farmwood Dr,P9789,2,Kernersville,NC,27284,Forsyth,,N,15.3,253,0.061366151685393194,,726.0,0.003,1.66,,"Courtyard, Laundry Facilities",1979.0,,2014-09-30 00:00:00.000000000,,14.58,,Wood Frame,,,,,,123.0,0.78,675.0,0.003,0.0,130.0,0.74,775.0,0.003,0.0,,,,,,,,,,,37.5,39.0,1287.0,39.7,1373.0,12501.0,S12502,NC Forsyth 120 Farmwood Dr,40.0,,,981435.0,5925100.0,2014.0,0.285084955,2.0,,,1970-01-01 00:00:00.000041912,,5925100.0,17775.3,
1031,1650,NC Union 07-066-013-E,NC Union1101 Flagstone Ln,P9793,3,Indian Trail,NC,28079,Union,,N,15.59,252,0.059699999999999996,0.035699999999999996,950.0,0.0,1.6980000000000002,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Breakfast/Coffee Concierge, Furnished Units Available, Grill, Guest Apartment, Laundry Service, Package Service, Storage Space, Maintenance on site, Sundeck",2003.0,,2017-04-28 00:00:00.000000000,,24.57,,Wood Frame,,,,,,72.0,1.46,724.0,0.0,0.042,120.0,1.24,971.0,0.0,0.033,60.0,1.19,1179.0,0.0,0.033,,,,,,30.8,33.4,810.0,35.3,779.0,12118.0,S12119,NC Union 1101 Flagstone Ln,16.0,0.064,0.059699999999999996,1071000.0,14000000.0,2014.0,0.352507731,3.0,134.51,2065426.56,1970-01-01 00:00:00.000042208,32200000.0,32200000.0,0.0,1927202.4266307163
1032,1650,NC Union 07-066-013-E,NC Union1101 Flagstone Ln,P9793,3,Indian Trail,NC,28079,Union,,N,15.59,252,0.061399999999999996,0.035699999999999996,950.0,0.0,1.6980000000000002,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Breakfast/Coffee Concierge, Furnished Units Available, Grill, Guest Apartment, Laundry Service, Package Service, Storage Space, Maintenance on site, Sundeck",2003.0,,2017-04-28 00:00:00.000000000,,24.57,,Wood Frame,,,,,,72.0,1.46,724.0,0.0,0.042,120.0,1.24,971.0,0.0,0.033,60.0,1.19,1179.0,0.0,0.033,,,,,,30.8,33.4,810.0,35.3,779.0,12176.0,S12177,NC Union 1101 Flagstone Ln,16.0,,0.061399999999999996,1071000.0,14000000.0,2011.0,0.352507731,3.0,102.76,1577934.57,1970-01-01 00:00:00.000041253,24600000.0,24600000.0,0.0,1498165.0938504613
1033,1658,NC Durham 104931,NC Durham530 Foster St,P9801,5,Durham,NC,277012107,Durham,,N,2.62,247,0.0466,0.081,880.0,0.009000000000000001,0.0,,"Clubhouse, Fitness Center, Wi-Fi, Bicycle Storage, Elevator, Lounge, Multi Use Room, Pet Washing Station",2017.0,,2017-05-18 00:00:00.000000000,69250000,15.15,,Reinforced Concrete,20.0,2.21,602.0,0.009000000000000001,0.1,141.0,2.2,765.0,0.009000000000000001,0.078,86.0,1.85,1133.0,0.009000000000000001,0.081,,,,,,,,,,,32.1,35.1,5651.0,36.4,5434.0,12037.0,S12038,NC Durham 530 Foster St,2.0,0.0466,,2377760.0,5020214.0,2016.0,2.803893908,5.0,216.41,26431297.71,1970-01-01 00:00:00.000042873,69250000.0,69250000.0,623250.0000000001,3422513.421109902
1034,1662,NC Forsyth 6823-79-0241,NC Forsyth1805 Franciscan Ter,P9805,2,Winston-Salem,NC,27127,Forsyth,,N,26.83,285,0.0731,0.006999999999999999,1118.0,0.003,1.86,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Gameroom",1973.0,,2017-07-25 00:00:00.000000000,15360500,25.67,,Wood Frame,,,,,,62.0,0.82,740.0,0.003,0.0,123.0,0.62,1141.0,0.004,0.016,100.0,0.62,1325.0,0.003,0.0,,,,,,34.1,35.6,1442.0,36.6,1392.0,12894.0,S12895,NC Forsyth 1805 Franciscan Ter,46.0,,0.0731,1762625.0,11802400.0,2015.0,0.26687453,2.0,36.55,424897.5,1970-01-01 00:00:00.000042345,11400000.0,11400000.0,34200.0,711975.9642497482
1035,1666,NC Durham 130647,NC Durham1829 Front St,P9809,3,Durham,NC,277052520,Durham,,N,15.96,272,0.061366151685393194,0.051500000000000004,950.0,0.006,1.25,,"Clubhouse, Fitness Center, Playground, Property Manager on Site, Package Service, Pet Play Area, Lounge, Maintenance on site, Sundeck",1969.0,,2016-08-01 00:00:00.000000000,17770562,18.2,,Wood Frame,,,,,,94.0,1.13,731.0,0.006,0.053,134.0,1.09,987.0,0.006,0.052000000000000005,44.0,1.0,1307.0,0.006,0.046,,,,,,45.3,45.8,715.0,45.3,735.0,,,,,,,2847550.113821138,,,,,,,,,17770562,106623.372,972388.9056716264
1036,1667,NC Mecklenburg 213-231-02,NC Mecklenburg1701 Gander Cove Ln,P9810,3,Matthews,NC,28105,Mecklenburg,,N,21.72,288,0.0575,0.024300000000000002,774.0,0.013999999999999999,1.4240000000000002,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Breakfast/Coffee Concierge, Grill, Laundry Service, Package Service, Storage Space, Maintenance on site, Sundeck",1988.0,2019.0,2017-01-24 00:00:00.000000000,30000000,18.06,,Wood Frame,,,,,,145.0,1.42,601.0,0.01,0.027999999999999997,143.0,1.11,950.0,0.018000000000000002,0.021,,,,,,,,,,,44.8,46.5,1164.0,46.2,1231.0,12753.0,S12754,NC Mecklenburg 1701 Gander Cove Ln,31.0,,0.0575,1893100.0,10299700.0,2015.0,0.23044783800000002,3.0,137.59,1381215.47,1970-01-01 00:00:00.000042759,30000000.0,30000000.0,419999.99999999994,1681148.6624987188
1037,1667,NC Mecklenburg 213-231-02,NC Mecklenburg1701 Gander Cove Ln,P9810,3,Matthews,NC,28105,Mecklenburg,,N,21.72,288,0.052000000000000005,0.024300000000000002,774.0,0.013999999999999999,1.4240000000000002,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Breakfast/Coffee Concierge, Grill, Laundry Service, Package Service, Storage Space, Maintenance on site, Sundeck",1988.0,2019.0,2017-01-24 00:00:00.000000000,30000000,18.06,,Wood Frame,,,,,,145.0,1.42,601.0,0.01,0.027999999999999997,143.0,1.11,950.0,0.018000000000000002,0.021,,,,,,,,,,,44.8,46.5,1164.0,46.2,1231.0,12854.0,S12855,NC Mecklenburg 1701 Gander Cove Ln,31.0,,0.052000000000000005,2072367.2005420055,,2006.0,0.23044783800000002,3.0,79.8,801104.97,1970-01-01 00:00:00.000039107,17400000.0,17400000.0,243599.99999999997,829869.9452411764
1038,1668,NC Mecklenburg 199-237-06A,NC Mecklenburg9550 Gannon Dr,P9811,4,Charlotte,NC,28278,Mecklenburg,,N,13.270999999999999,275,0.049,0.0509,1022.0,0.013000000000000001,1.273,,"Business Center, Clubhouse, Fitness Center, Gameroom, Grill, Media Center/Movie Theatre, Pet Play Area, Lounge, Pet Care, Pet Washing Station",2017.0,,2019-05-03 00:00:00.000000000,57300000,5.79,,Masonry,16.0,1.68,610.0,0.006999999999999999,0.063,121.0,1.52,817.0,0.006,0.05,125.0,1.25,1215.0,0.006,0.048,13.0,1.15,1569.0,0.008,0.077,,,,,,30.7,33.0,758.0,34.8,680.0,12043.0,S12044,NC Mecklenburg 9550 Gannon Dr,2.0,,0.049,1993700.0,1998200.0,2018.0,0.508478007,,194.94,4317685.18,1970-01-01 00:00:00.000043588,57300000.0,57300000.0,744900.0000000001,2893803.3926878097
1039,1669,NC Durham 139109,NC Durham4130 Garrett Rd,P9812,4,Durham,NC,277072410,Durham,,N,60.282,308,0.0545,0.0909,939.0,0.0,1.8730000000000002,,"Business Center, Fitness Center, Laundry Facilities, Lounge",2010.0,,2018-05-07 00:00:00.000000000,53500000,17.78,,Wood Frame,,,,,,156.0,1.68,783.0,0.0,0.09,140.0,1.38,1088.0,0.0,0.09300000000000001,12.0,1.32,1231.0,0.0,0.083,,,,,,32.4,34.1,3820.0,35.0,3278.0,12582.0,S12583,NC Durham 4130 Garrett Rd,9.0,,0.0545,3696000.0,40779322.0,2017.0,0.161842702,3.0,125.89,887495.44,1970-01-01 00:00:00.000043227,53500000.0,53500000.0,0.0,2985719.942800572
1040,1669,NC Durham 139109,NC Durham4130 Garrett Rd,P9812,4,Durham,NC,277072410,Durham,,N,60.282,308,0.057999999999999996,0.0909,939.0,0.0,1.8730000000000002,,"Business Center, Fitness Center, Laundry Facilities, Lounge",2010.0,,2018-05-07 00:00:00.000000000,53500000,17.78,,Wood Frame,,,,,,156.0,1.68,783.0,0.0,0.09,140.0,1.38,1088.0,0.0,0.09300000000000001,12.0,1.32,1231.0,0.0,0.083,,,,,,32.4,34.1,3820.0,35.0,3278.0,12600.0,S12601,NC Durham 4130 Garrett Rd,9.0,0.06,0.057999999999999996,3080000.0,25507434.0,2012.0,0.161842702,3.0,116.01,817822.9,1970-01-01 00:00:00.000041437,49300000.0,49300000.0,0.0,2948806.5119348806
1041,1671,NC Wake 0796.20-80-9673-000,NC Wake1914 Generation Dr,P9814,3,Raleigh,NC,27612,Wake,,N,28.32,278,0.051,0.1331,1105.0,0.01,1.541,,"Clubhouse, Fitness Center, Laundry Facilities",1974.0,2011.0,2019-03-19 00:00:00.000000000,33300000,12.06,,Wood Frame,,,,,,51.0,1.43,630.0,0.01,0.13699999999999998,167.0,0.86,1153.0,0.01,0.132,60.0,0.96,1375.0,0.01,0.133,,,,,,40.1,40.8,2881.0,41.4,2682.0,12730.0,S12731,NC Wake 1914 Generation Dr,45.0,,0.051,3892000.0,15847316.0,2018.0,0.26502510100000004,4.0,101.85,1175847.46,1970-01-01 00:00:00.000043543,33300000.0,33300000.0,333000.0,1749672.3958934133
1042,1671,NC Wake 0796.20-80-9673-000,NC Wake1914 Generation Dr,P9814,3,Raleigh,NC,27612,Wake,,N,28.32,278,0.061366151685393194,0.1331,1105.0,0.01,1.541,,"Clubhouse, Fitness Center, Laundry Facilities",1974.0,2011.0,2019-03-19 00:00:00.000000000,33300000,12.06,,Wood Frame,,,,,,51.0,1.43,630.0,0.01,0.13699999999999998,167.0,0.86,1153.0,0.01,0.132,60.0,0.96,1375.0,0.01,0.133,,,,,,40.1,40.8,2881.0,41.4,2682.0,12871.0,S12872,NC Wake 1914 Generation Dr,45.0,,,2894698.598540146,,,0.26502510100000004,4.0,48.52,,1970-01-01 00:00:00.000038789,14900000.0,14900000.0,149000.0,860379.1711062089
1043,1671,NC Wake 0796.20-80-9673-000,NC Wake1914 Generation Dr,P9814,3,Raleigh,NC,27612,Wake,,N,28.32,278,0.098,0.1331,1105.0,0.01,1.541,,"Clubhouse, Fitness Center, Laundry Facilities",1974.0,2011.0,2019-03-19 00:00:00.000000000,33300000,12.06,,Wood Frame,,,,,,51.0,1.43,630.0,0.01,0.13699999999999998,167.0,0.86,1153.0,0.01,0.132,60.0,0.96,1375.0,0.01,0.133,,,,,,40.1,40.8,2881.0,41.4,2682.0,12883.0,S12884,NC Wake 1914 Generation Dr,45.0,0.098,,2224000.0,14811589.0,2008.0,0.26502510100000004,4.0,37.41,431920.9,1970-01-01 00:00:00.000039576,12232000.0,12232000.0,122320.0,1145197.0930903219
1044,1671,NC Wake 0796.20-80-9673-000,NC Wake1914 Generation Dr,P9814,3,Raleigh,NC,27612,Wake,,N,28.32,278,0.061366151685393194,0.1331,1105.0,0.01,1.541,,"Clubhouse, Fitness Center, Laundry Facilities",1974.0,2011.0,2019-03-19 00:00:00.000000000,33300000,12.06,,Wood Frame,,,,,,51.0,1.43,630.0,0.01,0.13699999999999998,167.0,0.86,1153.0,0.01,0.132,60.0,0.96,1375.0,0.01,0.133,,,,,,40.1,40.8,2881.0,41.4,2682.0,12898.0,S12899,NC Wake 1914 Generation Dr,45.0,,,2224000.0,13477617.0,2007.0,0.26502510100000004,4.0,31.72,366225.28,1970-01-01 00:00:00.000039472,10371500.0,10371500.0,103715.0,584087.3356543911
1045,1671,NC Wake 0796.20-80-9673-000,NC Wake1914 Generation Dr,P9814,3,Raleigh,NC,27612,Wake,,N,28.32,278,0.061366151685393194,0.1331,1105.0,0.01,1.541,,"Clubhouse, Fitness Center, Laundry Facilities",1974.0,2011.0,2019-03-19 00:00:00.000000000,33300000,12.06,,Wood Frame,,,,,,51.0,1.43,630.0,0.01,0.13699999999999998,167.0,0.86,1153.0,0.01,0.132,60.0,0.96,1375.0,0.01,0.133,,,,,,40.1,40.8,2881.0,41.4,2682.0,12907.0,S12908,NC Wake 1914 Generation Dr,45.0,,,2224000.0,13477617.0,2007.0,0.26502510100000004,4.0,30.59,353107.34,1970-01-01 00:00:00.000039510,10000000.0,10000000.0,100000.0,557526.6013082903
1046,1673,NC Mecklenburg 047-321-03,NC Mecklenburg9201 Glenwater Dr,P9816,3,Charlotte,NC,28262,Mecklenburg,,N,14.34,276,0.061366151685393194,0.0797,872.0,0.0,1.848,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Grill, Package Service, Recycling, Lounge, Maintenance on site, Sundeck",1991.0,,2017-02-02 00:00:00.000000000,29750000,17.4,,Masonry,,,,,,168.0,1.34,719.0,0.0,0.077,108.0,1.01,1110.0,0.0,0.083,,,,,,,,,,,31.2,31.2,2446.0,32.3,2009.0,12132.0,S12133,NC Mecklenburg 9201 Glenwater Dr,28.0,,,2061300.0,13000000.0,2015.0,0.503922196,3.0,94.51,2074616.46,1970-01-01 00:00:00.000042768,29750000.0,29750000.0,0.0,1846298.9939925529
1047,1673,NC Mecklenburg 047-321-03,NC Mecklenburg9201 Glenwater Dr,P9816,3,Charlotte,NC,28262,Mecklenburg,,N,14.34,276,0.061366151685393194,0.0797,872.0,0.0,1.848,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Grill, Package Service, Recycling, Lounge, Maintenance on site, Sundeck",1991.0,,2017-02-02 00:00:00.000000000,29750000,17.4,,Masonry,,,,,,168.0,1.34,719.0,0.0,0.077,108.0,1.01,1110.0,0.0,0.083,,,,,,,,,,,31.2,31.2,2446.0,32.3,2009.0,12496.0,S12497,NC Mecklenburg 9201 Glenwater Dr,28.0,,,2072367.2005420055,14469400.0,2011.0,0.503922196,3.0,,,1970-01-01 00:00:00.000041453,,29750000,0.0,1845561.0264741422
1048,1675,NC Wake 0795.08-87-3928-000,NC Wake3939 Glenwood Ave,P9818,3,Raleigh,NC,27612,Wake,,N,6.39,254,0.061366151685393194,0.0591,729.0,0.0,0.772,,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Tennis Court, Laundry Service, Package Service, Recycling, Elevator, Maintenance on site",1964.0,,2013-12-23 00:00:00.000000000,8800000,12.7,,Reinforced Concrete,31.0,1.72,470.0,0.0,0.065,171.0,1.38,689.0,0.0,0.059000000000000004,52.0,1.17,1013.0,0.0,0.057999999999999996,,,,,,,,,,,42.1,42.5,2048.0,42.9,2022.0,12365.0,S12366,NC Wake 3939 Glenwood Ave,55.0,,,2286000.0,16415879.0,2011.0,0.970170434,8.0,34.62,1463223.79,1970-01-01 00:00:00.000040847,9350000.0,9350000.0,0.0,460718.98767734884
1049,1675,NC Wake 0795.08-87-3928-000,NC Wake3939 Glenwood Ave,P9818,3,Raleigh,NC,27612,Wake,,N,6.39,254,0.061366151685393194,0.0591,729.0,0.0,0.772,,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Tennis Court, Laundry Service, Package Service, Recycling, Elevator, Maintenance on site",1964.0,,2013-12-23 00:00:00.000000000,8800000,12.7,,Reinforced Concrete,31.0,1.72,470.0,0.0,0.065,171.0,1.38,689.0,0.0,0.059000000000000004,52.0,1.17,1013.0,0.0,0.057999999999999996,,,,,,,,,,,42.1,42.5,2048.0,42.9,2022.0,12372.0,S12373,NC Wake 3939 Glenwood Ave,55.0,,,2286000.0,16415879.0,2012.0,0.970170434,8.0,32.59,1377151.8,1970-01-01 00:00:00.000041631,8800000.0,8800000.0,0.0,424847.6055677025
1050,1678,NC Wake 1736.09-27-1573-000,NC Wake5721 Goodstone Dr,P9821,4,Raleigh,NC,27616,Wake,,N,24.4728,300,0.0464,0.06,1003.0,0.006999999999999999,2.0469999999999997,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Gameroom, On-Site Retail, Trash Pickup - Curbside, Elevator",2014.0,2018.0,2017-06-20 00:00:00.000000000,41550000,17.95,,Reinforced Concrete,,,,,,148.0,1.29,794.0,0.006999999999999999,0.061,152.0,1.0,1206.0,0.006999999999999999,0.059000000000000004,,,,,,,,,,,33.4,36.3,1752.0,37.8,1832.0,12654.0,S12655,NC Wake 5721 Goodstone Dr,5.0,,0.0464,4200000.0,41249521.0,2017.0,0.282267468,4.0,138.08,1697803.28,1970-01-01 00:00:00.000042906,41550000.0,41550000.0,290849.99999999994,1858016.425531915
1051,1679,NC Mecklenburg 051-411-07,NC Mecklenburg131 Gracyn Olivia Dr,P9822,4,Charlotte,NC,28262,Mecklenburg,,N,25.96,294,0.049,0.07139999999999999,909.0,0.0,1.905,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Gated, Pet Play Area, Wi-Fi, Maintenance on site, Pet Washing Station",2015.0,,2019-06-20 00:00:00.000000000,44000000,20.8,,Wood Frame,,,,,,122.0,1.42,670.0,0.0,0.07400000000000001,142.0,1.12,1045.0,0.0,0.07,30.0,1.09,1236.0,0.0,0.067,,,,,,30.2,32.5,1994.0,34.1,1899.0,12633.0,S12634,NC Mecklenburg 131 Gracyn Olivia Dr,4.0,,0.049,2167400.0,20019600.0,2016.0,0.250034267,3.0,158.06,1721494.61,1970-01-01 00:00:00.000042977,44690000.0,44690000.0,0.0,2243815.851819944
1052,1679,NC Mecklenburg 051-411-07,NC Mecklenburg131 Gracyn Olivia Dr,P9822,4,Charlotte,NC,28262,Mecklenburg,,N,25.96,294,0.061366151685393194,0.07139999999999999,909.0,0.0,1.905,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Gated, Pet Play Area, Wi-Fi, Maintenance on site, Pet Washing Station",2015.0,,2019-06-20 00:00:00.000000000,44000000,20.8,,Wood Frame,,,,,,122.0,1.42,670.0,0.0,0.07400000000000001,142.0,1.12,1045.0,0.0,0.07,30.0,1.09,1236.0,0.0,0.067,,,,,,30.2,32.5,1994.0,34.1,1899.0,12636.0,S12637,NC Mecklenburg 131 Gracyn Olivia Dr,4.0,,,2595200.0,23585900.0,2018.0,0.250034267,3.0,155.62,1694915.25,1970-01-01 00:00:00.000043636,44000000.0,44000000.0,0.0,2736219.294963782
1053,1681,NC Cumberland 0425-66-9466,NC Cumberland405 Grand Wailea Dr,P9824,4,Hope Mills,NC,283488152,Cumberland,,N,20.45,272,0.061366151685393194,0.0404,1096.0,0.006,,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Gated, Tanning Salon, Breakfast/Coffee Concierge, Furnished Units Available, Gameroom, Laundry Service, Walking/Biking Trails",2012.0,,2015-08-28 00:00:00.000000000,17187500,2.51,,,,,,,,72.0,1.22,815.0,0.006,0.042,168.0,0.97,1176.0,0.006,0.042,32.0,1.01,1308.0,0.006,0.031,,,,,,34.1,35.9,1094.0,36.8,1151.0,12267.0,S12268,NC Cumberland 405 Grand Wailea Dr,7.0,,,1360000.0,23086400.0,2015.0,0.335652592,3.0,91.97,1344743.28,1970-01-01 00:00:00.000042244,17187500.0,17187500.0,103125.0,1018759.0143738192
1054,1683,NC Wake 0787.13-03-1905-000,NC Wake 8100-8224 Green Lantern St,P9826,4,Raleigh,NC,276134559,Wake,,N,15.9801,250,0.0575,0.064,950.0,0.006999999999999999,2.2,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Breakfast/Coffee Concierge, Cabana, Grill, Package Service, Pet Play Area, Planned Social Activities, Recycling, Wi-Fi, Lounge, Sundeck",1997.0,,2013-02-25 00:00:00.000000000,23000000,5.13,,Wood Frame,,,,,,90.0,1.33,716.0,0.006999999999999999,0.067,116.0,1.15,1017.0,0.006999999999999999,0.06,44.0,0.99,1250.0,0.006999999999999999,0.068,,,,,,33.0,35.2,2545.0,36.9,2154.0,12198.0,S12199,NC Wake 8100 Green Lantern St,22.0,,0.0575,2500000.0,19227388.0,2012.0,0.363682726,3.0,90.85,1439290.12,1970-01-01 00:00:00.000041330,23000000.0,23000000.0,160999.99999999997,1269238.7820512822
1055,1687,NC Wake 0754.17-12-9314-000,NC Wake2500 Grove Club Ln,P9830,4,Cary,NC,275138415,Wake,,N,24.57,292,0.0548,0.0308,935.0,0.0,1.815,,"24 Hour Access, Business Center, Clubhouse, Courtyard, Fitness Center, Property Manager on Site, Furnished Units Available, Grill, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck",1995.0,,2017-07-10 00:00:00.000000000,52500000,8.05,,Wood Frame,,,,,,119.0,1.3,764.0,0.0,0.025,161.0,1.28,1029.0,0.0,0.031,12.0,1.32,1365.0,0.0,0.083,,,,,,34.4,37.4,1715.0,38.9,1980.0,12586.0,S12587,NC Wake 2500 Grove Club Ln,24.0,,0.0548,4380000.0,38183657.0,2017.0,0.255037752,3.0,192.34,2136752.14,1970-01-01 00:00:00.000042926,52500000.0,52500000.0,0.0,2720775.8976475443
