rate_id,description,description_data,rate,component_id,component_name,trnx_authorization_1,parent_partner_tier,parent_payout_region,contract_type_final,partner_type,start_date,end_date,standard_rate_only,domestic_ultimate_csn,precedence,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
20900,PSI-M2S Online Renewal-Reseller-JPY-Mature-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-JPY-Mature-Direct VAR,M2S Online Renewal,Reseller,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20901,PSI-M2S Online Renewal-Reseller-Korea-Mature-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Korea-Mature-Direct VAR,M2S Online Renewal,Reseller,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20902,PSI-M2S Online Renewal-Reseller-ASEAN-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-ASEAN-Emerging-Direct VAR,M2S Online Renewal,Reseller,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20903,PSI-M2S Online Renewal-Reseller-Taiwan-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Taiwan-Emerging-Direct VAR,M2S Online Renewal,Reseller,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20904,PSI-M2S Online Renewal-Reseller-Greater China-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Greater China-Emerging-Direct VAR,M2S Online Renewal,Reseller,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20905,PSI-M2S Online Renewal-Reseller-Hong Kong-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Hong Kong-Emerging-Direct VAR,M2S Online Renewal,Reseller,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20906,PSI-M2S Online Renewal-Reseller-Brazil-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Brazil-Emerging-Direct VAR,M2S Online Renewal,Reseller,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20907,PSI-M2S Online Renewal-Reseller-Mexico-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Mexico-Emerging-Direct VAR,M2S Online Renewal,Reseller,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20908,PSI-M2S Online Renewal-Reseller-MCO-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-MCO-Emerging-Direct VAR,M2S Online Renewal,Reseller,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20909,PSI-M2S Online Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Direct VAR,M2S Online Renewal,Reseller,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20910,PSI-M2S Online Renewal-Reseller-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_USD_TURKEY-Emerging-Direct VAR,M2S Online Renewal,Reseller,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20911,PSI-M2S Online Renewal-Reseller-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_USD_MEAMSD-Emerging-Direct VAR,M2S Online Renewal,Reseller,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20912,PSI-M2S Online Renewal-Reseller-USCanada-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-USCanada-Direct VAR,M2S Online Renewal,Reseller,USCanada,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20913,PSI-M2S Online Renewal-Reseller-EMEA_EURO_EFTA_Mature-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_EURO_EFTA_Mature-Direct VAR,M2S Online Renewal,Reseller,EMEA_EURO_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20914,PSI-M2S Online Renewal-Reseller-EMEA_GBP_EFTA_Mature-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_GBP_EFTA_Mature-Direct VAR,M2S Online Renewal,Reseller,EMEA_GBP_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20915,PSI-M2S Online Renewal-Reseller-EMEA_USD_RUSSIA-Emerging-Direct VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_USD_RUSSIA-Emerging-Direct VAR,M2S Online Renewal,Reseller,EMEA_USD_RUSSIA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20916,PSI-M2S Online Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.17,20000,PSI-M2S Online Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,M2S Online Renewal,Platinum,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20917,PSI-M2S Online Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.17,20000,PSI-M2S Online Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,M2S Online Renewal,Gold,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20918,PSI-M2S Online Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.17,20000,PSI-M2S Online Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,M2S Online Renewal,Reseller,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20919,PSI-M2S Online Renewal-Platinum-India-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-India-Emerging-Indirect VAR,M2S Online Renewal,Platinum,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20920,PSI-M2S Online Renewal-Gold-India-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-India-Emerging-Indirect VAR,M2S Online Renewal,Gold,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20921,PSI-M2S Online Renewal-Platinum-ANZ-Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-ANZ-Mature-Indirect VAR,M2S Online Renewal,Platinum,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20922,PSI-M2S Online Renewal-Gold-ANZ-Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-ANZ-Mature-Indirect VAR,M2S Online Renewal,Gold,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20923,PSI-M2S Online Renewal-Platinum-JPY-Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-JPY-Mature-Indirect VAR,M2S Online Renewal,Platinum,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20924,PSI-M2S Online Renewal-Gold-JPY-Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-JPY-Mature-Indirect VAR,M2S Online Renewal,Gold,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20925,PSI-M2S Online Renewal-Platinum-Korea-Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-Korea-Mature-Indirect VAR,M2S Online Renewal,Platinum,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20926,PSI-M2S Online Renewal-Gold-Korea-Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-Korea-Mature-Indirect VAR,M2S Online Renewal,Gold,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20927,PSI-M2S Online Renewal-Platinum-ASEAN-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-ASEAN-Emerging-Indirect VAR,M2S Online Renewal,Platinum,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20928,PSI-M2S Online Renewal-Gold-ASEAN-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-ASEAN-Emerging-Indirect VAR,M2S Online Renewal,Gold,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20929,PSI-M2S Online Renewal-Platinum-Taiwan-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-Taiwan-Emerging-Indirect VAR,M2S Online Renewal,Platinum,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20930,PSI-M2S Online Renewal-Gold-Taiwan-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-Taiwan-Emerging-Indirect VAR,M2S Online Renewal,Gold,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20931,PSI-M2S Online Renewal-Platinum-Greater China-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-Greater China-Emerging-Indirect VAR,M2S Online Renewal,Platinum,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20932,PSI-M2S Online Renewal-Gold-Greater China-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-Greater China-Emerging-Indirect VAR,M2S Online Renewal,Gold,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20933,PSI-M2S Online Renewal-Platinum-Hong Kong-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-Hong Kong-Emerging-Indirect VAR,M2S Online Renewal,Platinum,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20934,PSI-M2S Online Renewal-Gold-Hong Kong-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-Hong Kong-Emerging-Indirect VAR,M2S Online Renewal,Gold,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20935,PSI-M2S Online Renewal-Platinum-Brazil-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-Brazil-Emerging-Indirect VAR,M2S Online Renewal,Platinum,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20936,PSI-M2S Online Renewal-Gold-Brazil-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-Brazil-Emerging-Indirect VAR,M2S Online Renewal,Gold,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20937,PSI-M2S Online Renewal-Platinum-Mexico-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-Mexico-Emerging-Indirect VAR,M2S Online Renewal,Platinum,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20938,PSI-M2S Online Renewal-Gold-Mexico-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-Mexico-Emerging-Indirect VAR,M2S Online Renewal,Gold,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20939,PSI-M2S Online Renewal-Platinum-MCO-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-MCO-Emerging-Indirect VAR,M2S Online Renewal,Platinum,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20940,PSI-M2S Online Renewal-Gold-MCO-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-MCO-Emerging-Indirect VAR,M2S Online Renewal,Gold,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20941,PSI-M2S Online Renewal-Platinum-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-EMEA_USD_AFRICA-Emerging-Indirect VAR,M2S Online Renewal,Platinum,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20942,PSI-M2S Online Renewal-Gold-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-EMEA_USD_AFRICA-Emerging-Indirect VAR,M2S Online Renewal,Gold,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20943,PSI-M2S Online Renewal-Platinum-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-EMEA_USD_TURKEY-Emerging-Indirect VAR,M2S Online Renewal,Platinum,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20944,PSI-M2S Online Renewal-Gold-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-EMEA_USD_TURKEY-Emerging-Indirect VAR,M2S Online Renewal,Gold,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20945,PSI-M2S Online Renewal-Platinum-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-EMEA_USD_MEAMSD-Emerging-Indirect VAR,M2S Online Renewal,Platinum,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20946,PSI-M2S Online Renewal-Gold-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-EMEA_USD_MEAMSD-Emerging-Indirect VAR,M2S Online Renewal,Gold,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20947,PSI-M2S Online Renewal-Platinum-USCanada-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-USCanada-Indirect VAR,M2S Online Renewal,Platinum,USCanada,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20948,PSI-M2S Online Renewal-Gold-USCanada-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-USCanada-Indirect VAR,M2S Online Renewal,Gold,USCanada,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20949,PSI-M2S Online Renewal-Platinum-EMEA_EURO_EFTA_Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-EMEA_EURO_EFTA_Mature-Indirect VAR,M2S Online Renewal,Platinum,EMEA_EURO_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20950,PSI-M2S Online Renewal-Gold-EMEA_EURO_EFTA_Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-EMEA_EURO_EFTA_Mature-Indirect VAR,M2S Online Renewal,Gold,EMEA_EURO_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20951,PSI-M2S Online Renewal-Platinum-EMEA_GBP_EFTA_Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-EMEA_GBP_EFTA_Mature-Indirect VAR,M2S Online Renewal,Platinum,EMEA_GBP_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20952,PSI-M2S Online Renewal-Gold-EMEA_GBP_EFTA_Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-EMEA_GBP_EFTA_Mature-Indirect VAR,M2S Online Renewal,Gold,EMEA_GBP_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20953,PSI-M2S Online Renewal-Platinum-EMEA_USD_RUSSIA-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Platinum-EMEA_USD_RUSSIA-Emerging-Indirect VAR,M2S Online Renewal,Platinum,EMEA_USD_RUSSIA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20954,PSI-M2S Online Renewal-Gold-EMEA_USD_RUSSIA-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Gold-EMEA_USD_RUSSIA-Emerging-Indirect VAR,M2S Online Renewal,Gold,EMEA_USD_RUSSIA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20955,PSI-M2S Online Renewal-Reseller-India-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-India-Emerging-Indirect VAR,M2S Online Renewal,Reseller,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20956,PSI-M2S Online Renewal-Reseller-ANZ-Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-ANZ-Mature-Indirect VAR,M2S Online Renewal,Reseller,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20957,PSI-M2S Online Renewal-Reseller-JPY-Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-JPY-Mature-Indirect VAR,M2S Online Renewal,Reseller,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20958,PSI-M2S Online Renewal-Reseller-Korea-Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Korea-Mature-Indirect VAR,M2S Online Renewal,Reseller,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20959,PSI-M2S Online Renewal-Reseller-ASEAN-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-ASEAN-Emerging-Indirect VAR,M2S Online Renewal,Reseller,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20960,PSI-M2S Online Renewal-Reseller-Taiwan-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Taiwan-Emerging-Indirect VAR,M2S Online Renewal,Reseller,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20961,PSI-M2S Online Renewal-Reseller-Greater China-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Greater China-Emerging-Indirect VAR,M2S Online Renewal,Reseller,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20962,PSI-M2S Online Renewal-Reseller-Hong Kong-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Hong Kong-Emerging-Indirect VAR,M2S Online Renewal,Reseller,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20963,PSI-M2S Online Renewal-Reseller-Brazil-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Brazil-Emerging-Indirect VAR,M2S Online Renewal,Reseller,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20964,PSI-M2S Online Renewal-Reseller-Mexico-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-Mexico-Emerging-Indirect VAR,M2S Online Renewal,Reseller,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20965,PSI-M2S Online Renewal-Reseller-MCO-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-MCO-Emerging-Indirect VAR,M2S Online Renewal,Reseller,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20966,PSI-M2S Online Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Indirect VAR,M2S Online Renewal,Reseller,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20967,PSI-M2S Online Renewal-Reseller-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_USD_TURKEY-Emerging-Indirect VAR,M2S Online Renewal,Reseller,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20968,PSI-M2S Online Renewal-Reseller-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_USD_MEAMSD-Emerging-Indirect VAR,M2S Online Renewal,Reseller,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20969,PSI-M2S Online Renewal-Reseller-USCanada-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-USCanada-Indirect VAR,M2S Online Renewal,Reseller,USCanada,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20970,PSI-M2S Online Renewal-Reseller-EMEA_EURO_EFTA_Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_EURO_EFTA_Mature-Indirect VAR,M2S Online Renewal,Reseller,EMEA_EURO_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20971,PSI-M2S Online Renewal-Reseller-EMEA_GBP_EFTA_Mature-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_GBP_EFTA_Mature-Indirect VAR,M2S Online Renewal,Reseller,EMEA_GBP_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20972,PSI-M2S Online Renewal-Reseller-EMEA_USD_RUSSIA-Emerging-Indirect VAR,{},0.11,20000,PSI-M2S Online Renewal-Reseller-EMEA_USD_RUSSIA-Emerging-Indirect VAR,M2S Online Renewal,Reseller,EMEA_USD_RUSSIA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20973,PSI-M2S Online Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0.17,20000,PSI-M2S Online Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,M2S Online Renewal,Platinum,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20974,PSI-M2S Online Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0.17,20000,PSI-M2S Online Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,M2S Online Renewal,Gold,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20975,PSI-M2S Online Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0.17,20000,PSI-M2S Online Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,M2S Online Renewal,Reseller,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20976,PSI-M2S Online Renewal-Platinum-India-Emerging-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Platinum-India-Emerging-Product Specific Reseller,M2S Online Renewal,Platinum,India-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20977,PSI-M2S Online Renewal-Gold-India-Emerging-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Gold-India-Emerging-Product Specific Reseller,M2S Online Renewal,Gold,India-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20978,PSI-M2S Online Renewal-Platinum-ANZ-Mature-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Platinum-ANZ-Mature-Product Specific Reseller,M2S Online Renewal,Platinum,ANZ-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20979,PSI-M2S Online Renewal-Gold-ANZ-Mature-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Gold-ANZ-Mature-Product Specific Reseller,M2S Online Renewal,Gold,ANZ-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20980,PSI-M2S Online Renewal-Platinum-JPY-Mature-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Platinum-JPY-Mature-Product Specific Reseller,M2S Online Renewal,Platinum,JPY-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20981,PSI-M2S Online Renewal-Gold-JPY-Mature-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Gold-JPY-Mature-Product Specific Reseller,M2S Online Renewal,Gold,JPY-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20982,PSI-M2S Online Renewal-Platinum-Korea-Mature-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Platinum-Korea-Mature-Product Specific Reseller,M2S Online Renewal,Platinum,Korea-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20983,PSI-M2S Online Renewal-Gold-Korea-Mature-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Gold-Korea-Mature-Product Specific Reseller,M2S Online Renewal,Gold,Korea-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20984,PSI-M2S Online Renewal-Platinum-ASEAN-Emerging-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Platinum-ASEAN-Emerging-Product Specific Reseller,M2S Online Renewal,Platinum,ASEAN-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20985,PSI-M2S Online Renewal-Gold-ASEAN-Emerging-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Gold-ASEAN-Emerging-Product Specific Reseller,M2S Online Renewal,Gold,ASEAN-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20986,PSI-M2S Online Renewal-Platinum-Taiwan-Emerging-Product Specific Reseller,{},0.11,20000,PSI-M2S Online Renewal-Platinum-Taiwan-Emerging-Product Specific Reseller,M2S Online Renewal,Platinum,Taiwan-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
